"id","nombre_s","primer_apellido","segundo_apellido","tipo_de_voto","archivo","sentido_del_voto","numero_de_legislatura","numero_de_sesion_o_reunion","sesion_celebrada_y_el_tipo_de_la_misma","organismo","tipo_de_asunto_que_se_vota","titulo_del_asunto","hipervinculo_al_acta","nota","hipervinculo_al_dictamen","hipervinculo_al_documento","hipervinculo_al_acta_de_votacion","reunion"
"2","Juana","Carrillo","Luna","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Erasmo","González","Robledo","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Irma","Juan","Carlos","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Emeteria Claudia","Martínez","Aguilar","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Efraín","Rocha","Vega","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Ediltrudis","Rodríguez","Arellano","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Xochitl Nashielly","Zagal","Ramírez","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Silvia Guadalupe","Garza","Galván","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Hernán","Salinas","Wolber","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","María Marcela","Torres","Peimbert","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Mary Carmen","Bernal","Martínez","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"2","Frida Alejandra","Esparza","Márquez","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma y adiciona diversas disposiciones de la Ley General de Equilibrio Ecológico y la Protección al Ambiente, en materia de conservación del entorno.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141487/706496/file/Vota_64058.pdf",0
"3","Beatriz","Manrique","Guevara","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma el artículo 112 de la Ley General de Equilibrio Ecológico y la Protección al Ambiente.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141476/706450/file/Vota_64002.pdf",0
"3","José Guadalupe","Ambrocio","Gachuz","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma el artículo 112 de la Ley General de Equilibrio Ecológico y la Protección al Ambiente.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141476/706450/file/Vota_64002.pdf",0
"3","Diego Eduardo","Del Bosque","Villarreal","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma el artículo 112 de la Ley General de Equilibrio Ecológico y la Protección al Ambiente.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141476/706450/file/Vota_64002.pdf",0
"3","Martha Olivia","García","Vidaña","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma el artículo 112 de la Ley General de Equilibrio Ecológico y la Protección al Ambiente.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141476/706450/file/Vota_64002.pdf",0
"3","Julieta","García","Zepeda","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma el artículo 112 de la Ley General de Equilibrio Ecológico y la Protección al Ambiente.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141476/706450/file/Vota_64002.pdf",0
"3","Juan Israel","Ramos","Ruiz","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma el artículo 112 de la Ley General de Equilibrio Ecológico y la Protección al Ambiente.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141476/706450/file/Vota_64002.pdf",0
"3","Justino Eugenio","Arriaga","Rojas","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma el artículo 112 de la Ley General de Equilibrio Ecológico y la Protección al Ambiente.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141476/706450/file/Vota_64002.pdf",0
"3","Isabel Margarita","Guerra","Villarreal","Votación nominal","72-IXE-CMAC-1-2019-080419.xlsx","A favor","LXIV","Tercera Reunión","Reunión Ordinaria","Comisión Ordinaria","Dictamen de iniciativa","Dictamen de la Comisión de Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales con proyecto de decreto que reforma el artículo 112 de la Ley General de Equilibrio Ecológico y la Protección al Ambiente.",NA,"Se anexa hipervínculo a la versión editable de la lista de votación",NA,NA,"http://www5.diputados.gob.mx/index.php/esl/content/download/141476/706450/file/Vota_64002.pdf",0
